id,created_at,text
2493453407,2009-07-06 06:19:58,@meyerweb check the development group for discussion on this. We recommend using the count parameter to page through accounts with &gt;200K ^DW
2442624395,2009-07-02 20:21:00,A little late in reporting it but the change log has been updated for yesterday. Now with higher rate limits http://bit.ly/api_changelog ^MS
2438444390,2009-07-02 15:33:10,@feefee4031 you shouldn't have advertising on your account? Can you send me a link to an example? ^DW
2438432198,2009-07-02 15:32:21,@domdg it's a bug but we're working on it! Thanks for your patience. ^DW
2438423749,2009-07-02 15:31:46,"@tednyberg yes, the increase is across the board. ^DW"
2438413807,2009-07-02 15:31:07,@charleshooper yes we shipped that change yesterday. Enjoy! ^DW
2438392045,2009-07-02 15:29:38,@philpeace can you suggest some improvements? ^DW
2428102727,2009-07-01 23:26:24,@daepunt search.twitter.com has never offered RSS. Only JSON and Atom. ^AP
2428091757,2009-07-01 23:25:33,@kiranp Not that we're aware of. ^AP
2422727758,2009-07-01 16:59:54,@DoneenMills we have no auto-reply. It's a bug because the software is currently not working as intended. We're addressing the issue. ^DW
2422717601,2009-07-01 16:59:10,@dryllenz this is a known issue. Please check the issues known list for more details. ^DW
2422711705,2009-07-01 16:58:43,@jerell can you reapply? ^DW
2417141804,2009-07-01 07:31:38,@jerell are you positive the IP address you submitted was correct? ^DW
2411183131,2009-06-30 22:57:46,"@Tom yes, two of us will be attending. ^DW"
2411176186,2009-06-30 22:57:13,@DoneenMills that's a bug that we're working on. Sorry for the inconvenience.  ^DW
2409478247,2009-06-30 20:52:29,Twittering from the Flickr API: http://bit.ly/eGrF8 ^AP
2409466321,2009-06-30 20:51:39,"@carloshakme Right now, it's 100 requests per hour if you're not whitelisted for both authenticated and unauth requests. ^AP"
2407626584,2009-06-30 18:39:57,@jerell we clear the whitelist queue daily. Please check your spam folder for a response. ^DW
2406948765,2009-06-30 17:51:38,Twitter is great for polling. What app do you think does polling well? When did you use it and what did you think? ^DW
2400424840,2009-06-30 06:58:59,@ryanmcgrath try now. ^DW
2394917346,2009-06-29 23:00:33,@TweetInSL in some cases. Do you have any in particular we should know about? Some companies license the use of our marks. ^DW
2394906662,2009-06-29 22:59:48,@dimebrain thanks for the reports of doc bugs. They have been updated/fixed. ^DW
2394843186,2009-06-29 22:54:31,Two fixes and one (small) feature launched today. Check out the change log at http://bit.ly/api_changelog ^MS
2394823325,2009-06-29 22:52:54,@graemewallace Depends on the lang./library. You can set the Authorization header directly in almost any language/library ^MS
2394796096,2009-06-29 22:50:45,@markhawker fixed. Thanks! ^DW
2391645490,2009-06-29 19:00:40,@TweetInSL I've passed this question along to our copyright folks. They said they'd try to get in touch with you. ^MM
2388898625,2009-06-29 15:39:41,@tstitt long term we do hope to provide arbitrary metadata on a per-tweet level. Nothing to speak of on this front at the moment. ^DW
2388719159,2009-06-29 15:26:12,@NIKKI_6_ you can edit this in the settings. Look at the top-right hand corner for settings. ^DW
2388657970,2009-06-29 15:21:34,@redwall_hp we've toyed with the idea. The other side of the camp thinks http://bit.ly/cOhl1. We're considering a bookmark feature. ^DW
2388527340,2009-06-29 15:11:35,@jewgonewild we have no known timeframe for the deprecation of basic auth. There will be a lengthy warning period. ^DW
2388502926,2009-06-29 15:09:40,@dimebrain fixed the account/verify_credentials error. ^DW
2388497189,2009-06-29 15:09:12,@Tweettronics sent a request for an invite. ^DW
2388428745,2009-06-29 15:03:51,@semifor fixed! thanks for letting us know. ^DW
2388415936,2009-06-29 15:02:51,@huzursuz you should store te OAuth tokens in a database or cache and reuse them.  ^DW
2388193826,2009-06-29 14:45:09,@abrahamvegh consumers have the ability to force the user to supple credentials to ensure they own an account. ^DW
2349862416,2009-06-26 21:02:49,@g1smd The dates are in UTC ^MS
2349245319,2009-06-26 20:16:31,@chockenberry Thanks for the report. Looking into it. ^MM
2347429761,2009-06-26 18:05:19,@g1smd You can use a - for negation. Check out an example at http://bit.ly/vIhsH ^MS
2336183031,2009-06-26 00:40:56,@twittme_mobi specify count=number as a parameter ^DW
2336178259,2009-06-26 00:40:37,"@jTips can you do a users/show on the user and see what the problem is? Are they protected, suspended, or deleted? ^DW"
2336166236,2009-06-26 00:39:51,@meghan_noel We're working on an official article for that. Stay tuned. ^DW
2334768600,2009-06-25 23:21:54,"Just in case that change log link didn't work for you, here is the one I normally use: http://bit.ly/api_changelog ^MS"
2334316252,2009-06-25 22:58:21,"Two features and 5 fixes deployed today (some only barely visible, but good nonetheless). More info at http://bit.ly/qE3yj ^MS"
2327658101,2009-06-25 15:37:27,@dacort statuses/followers bug is due to lazy removal of suspended users at read time. changes are coming to fix that. ^DW
2327646088,2009-06-25 15:36:32,@dgoemans we're working on that. see the status blog: status.twitter.com ^DW
2327642703,2009-06-25 15:36:17,@phiggins this is something we've considered. Look for issue number 142 in the google code list. ^DW
2327632291,2009-06-25 15:35:30,@buzzkills it is in the long term road map to provide that same consistency. ^DW
2327623998,2009-06-25 15:34:54,@VenerAbility can you explain? ^DW
2327067315,2009-06-25 14:52:37,@dgoemans there was an issue where things were delayed. Check out status.twitter.com … should be fixed now ^MS
2327052756,2009-06-25 14:51:27,@RobinTaylorRoth it sounds like the application is keeping a copy of messages so it can download less. The app author could say for sure ^MS
2327037597,2009-06-25 14:50:17,@blairblends looked into it … API says the user is suspended as does the web site. ^MS
2327024896,2009-06-25 14:49:18,@jTips Does the 403 have an error message in the body? The error message is needed to troubleshoot effectively. ^MS
2319228932,2009-06-25 01:05:48,"@buzzkills that is on the long term road map. We intend to get there, at least by V2. ^DW"
2314311061,2009-06-24 18:41:54,@dgoemans we're working on it. see http://status.twitter.com ^DW
2312890774,2009-06-24 16:56:19,"@khushnood yes there is a known search bug, we're working on it. ^DW"
2312883944,2009-06-24 16:55:49,"@dgregoire no, we're working on this bug. it was introduced last night inadvertently. ^DW"
2312876288,2009-06-24 16:55:14,@abraham poked around for a few minutes and it looks like theirs no good way to force that :/ ^DW
2312666706,2009-06-24 16:39:43,@shellb0x please see http://apiwiki.twitter.com/Rate-limiting ^DW
2312662025,2009-06-24 16:39:22,"@yemkay yes, and we're working on it. See the status blog: status.twitter.com ^DW"
2312644160,2009-06-24 16:38:02,@abraham what do you mean? ^DW
2305411167,2009-06-24 03:47:33,@ljharb this was a bug introduced today. We're on it! ^DW
2302760208,2009-06-24 00:15:25,"@ljharb Ah, search, you didn't mention that. That's a known issue and one the roadmap at http://bit.ly/EfhyK ^MS"
2302478354,2009-06-23 23:52:00,"@ljharb Twitter apps can set the status id (in_reply_to_status_id) but not all of them do. On twitter.com use the reply icon, it does. ^MS"
2302466504,2009-06-23 23:50:58,@twapperkeeper we have some servers running behind so page &gt;1 can show some stuff you saw on previous pages. We're working on it. ^MS
2299729515,2009-06-23 20:16:23,@JeffHurt For missing search entries check out http://bit.ly/19b7on … @cynthiaDamour should file a support ticket. ^MS
2299665007,2009-06-23 20:11:40,@Tweets60 Yes. We're working on it. ^MS
2297903845,2009-06-23 18:01:00,@mulka there is a fix for the tile parameter in the deploy pipeline! ^DW
2297685010,2009-06-23 17:44:48,@janole this is on our longer term roadmap. It's currently not a priority. ^DW
2296627063,2009-06-23 16:25:09,"@ryanmcgrath Drop us an email at api AT twitter.com, or announce on the dev list at http://bit.ly/SUPny ^MS"
2281260097,2009-06-22 16:52:50,"Thanks @mikeyk, @ubergeekguy and @idea2go for recommending http://bit.ly/16rhtw and http://bit.ly/omfnp. Both are great visualizers. ^DW"
2280781056,2009-06-22 16:16:26,"If I want to put a single tweet on the screen, which app will make it look amazing? Who has killer design skills? ^DW"
2280473954,2009-06-22 15:53:11,What is your favorite tweet visualizers? From timelines to individual tweets -- I want to see my tweets in lights. ^DW
2270366009,2009-06-21 21:46:45,@markhawker can you share the API chapter with our team? We'd love to read it! ^DW
2270356045,2009-06-21 21:45:48,@bigplrbear would love to include any shorter code you may find or write which you are willing to share. ^DW
2267273489,2009-06-21 16:54:39,@markhawker it should always return &lt;verified&gt;. Can you file a bug and I will look into it Monday? ^DW
2267256672,2009-06-21 16:52:57,@twittme_mobi check the FAQ. We have the answer in there: http://apiwiki.twitter.com/FAQ ^DW
2242205106,2009-06-19 18:54:08,@shanepearson that should be fixed for you now. working on the long term fix which is actually non-trivial. ^DW
2242193395,2009-06-19 18:53:14,@evanchooly search the old issues in the known issues list. It's an apache problem that we can't work around. ^DW
2241265754,2009-06-19 17:44:29,Troubleshooting some HTTP 400 errors in the search API. If you're seeing them set a User-Agent header and let me know if it fixes it. ^MS
2241211721,2009-06-19 17:40:33,"@shanepearson by ""treated as private"" do you mean not in search? If so check out the help article at http://bit.ly/19b7on ^MS"
2240930219,2009-06-19 17:20:08,@shanepearson woops. I'll speak with engineering and see what's going on. I see your point now. ^DW
2238478897,2009-06-19 14:20:06,@shanepearson we're still working out how to provide private data within the streaming follow methods. authentication is tricky. ^DW
2213323840,2009-06-17 22:13:22,"@shanepearson we see the need, too. Let @rsarver know when you collect some ideas. ^DW"
2213312963,2009-06-17 22:12:30,@knoedeldealer indeed. there is an open issue for this ... check the issues list for the details. ^DW
2213305553,2009-06-17 22:11:55,@davidmccormack &lt;verified&gt; ^DW
2213160700,2009-06-17 22:00:44,@davidmccormack just talking over the &lt;verified_profile&gt; tag and someone mentiond it's going to change names. Hold off using it for now ^MS
2212121746,2009-06-17 20:42:08,@mbueti that makes us happy. We focus on simple. ^DW
2211852456,2009-06-17 20:21:54,@parhamr follow the steps here: http://bit.ly/Hcx2a ^DW
2210409174,2009-06-17 18:33:00,The use of retweet data in @mashable comments is well done  http://twitpic.com/7n16c . Who's doing something similar?
2209134516,2009-06-17 17:02:56,"@wymesei that is correct, the user rate limit will take precedence. ^MS"
2209119261,2009-06-17 17:01:53,"@ProfJonathan port 80 only, unless you do SSL and then port 443 ^MS"
2208307699,2009-06-17 16:02:16,@photonburst check out the recent dev group discussion about people not in search at http://bit.ly/3DIwqh ^MS
2208284585,2009-06-17 16:00:35,@adityakothadiya sounds like you're using a signed integer and your database or language is rounding down. See Also: twitpocalypse.com ^MS
2208267716,2009-06-17 15:59:25,@PliskkenSnake having just passed the signed int32 barrier I would recommend unsigned int64 ^MS
2208236803,2009-06-17 15:57:04,@disq we had to turn it off due to spam abuse. We're hoping to return it some day. ^MS
2208224642,2009-06-17 15:56:10,@Orthodoxyelizab check out the help topic on limits at http://bit.ly/epN5U ^MS
2208199854,2009-06-17 15:54:19,@pcnotpc those are both client-side errors related to an integer overflow. Both authors have fixes awaiting approval from Apple. ^MS
2208189958,2009-06-17 15:53:33,@bryanwp our Google Group (http://bit.ly/SUPny) has other devs answering questions as well. That generally faster. ^MS
2208164904,2009-06-17 15:51:39,@davidmccormack verified_profile is expected to stay in the user/show method. Feel free to use it. ^MS
2208140671,2009-06-17 15:49:49,@upsidedownview we closed it do to insecure flash apps. Check out the dev group thread at http://bit.ly/1OFGf ^MS
2208121560,2009-06-17 15:48:22,"@bespeckledbird those should show up when you hover over. If not, file a ticket at http://bit.ly/6TLKl and someone will take a look ^MS"
2208074216,2009-06-17 15:44:50,"@DanimalAllen the API does not return email addresses, that's correct. ^MS"
2208021866,2009-06-17 15:40:52,@jeedee that's something we're planning. It comes up on the dev group sometimes (http://bit.ly/13jNpQ). Join the group to get updates  ^MS
2207995298,2009-06-17 15:38:53,@wymesei if authenticated they each get rate limited separately. If unauthenticated they will be grouped into one limit. ^MS
2207981552,2009-06-17 15:37:51,@Jackster69 That help url about replies is at http://bit.ly/zjfTl ^MS
2207976118,2009-06-17 15:37:26,@Jackster69 it depends of if you follow the user and where your name is. Checkout the help article at  ^MS
2207824045,2009-06-17 15:25:47,@clintwhite file a help ticket with the link near the bottom of http://bit.ly/xuX5s and someone will take a look ^MS
2199695972,2009-06-17 00:52:23,via @TweetDeck: iPhone TweetDeck is available NOW !!!! http://bit.ly/UDxz5. Is anyone using this yet?
2194481819,2009-06-16 16:51:13,@gregavola there is an open issue for this bug. We're working on it. ^DW
2184624410,2009-06-15 23:10:49,@Chodidees verified accounts are not paid. Please see http://twitter.com/help/verified for more information about verified accounts ^DW
2184611024,2009-06-15 23:09:41,"@jeronimohome no, you can search the archives of the development group to learn why we do not provide that. ^DW"
2180833529,2009-06-15 18:00:26,"Photo: Bitter is a Twitter app for Boxee, a media center interface for personal computers. We love seeing... http://tumblr.com/x7r21ve8l"
2179877119,2009-06-15 16:42:22,"Getting a great list of APIs your apps can interact with. In case you missed my earlier tweet, @reply me if your app has an API. Thanks! ^DW"
2179343051,2009-06-15 15:58:41,Do you have a Twitter app that offers an API? Can you share it with us? ^DW
2172149134,2009-06-15 01:54:19,"Clearing day-to-day work, emptying queues, and listening to a mom lament technology over an espresso. Also writing down a couple ideas. ^DW"
2151116931,2009-06-13 06:06:07,So far I've seen few issues as a result of today's signed int overflow within the community. What about you? ^DW
2148133651,2009-06-13 00:58:07,"RT @SteveStreza: @twitterapi If there are iPhone/Mac clients with yajl problems, they can try this patch: http://gist.github.com/129033 ^DW"
2148114104,2009-06-13 00:56:06,Are there any clients that are having problems with the Twitpocalypse that we could notify? ^DW
2147543651,2009-06-12 23:58:06,"Search is currently down, and will be back shortly. We're on it. ^DW"
2137254110,2009-06-12 21:54:12,"Our timeline may slip, see the update: http://bit.ly/15e9m1 ^DW"
2136301778,2009-06-12 20:33:15,"Welcome to the team, @rsarver & @noradio! - I’m proud to announce two recent additions to the Twitter API... http://tumblr.com/x7r20y4oa"
2135860120,2009-06-12 19:57:03,@HeatFanJohn check our background: http://twitter.com/twitterapi ^DW
2134819653,2009-06-12 18:32:45,We've scheduled the Twitpocalypse for 21:00 GMT (2pm Pacific/5pm Eastern). - http://bit.ly/2nXXe ^MS
2134550177,2009-06-12 18:11:17,@rbrant check the development group or API changelog. ^DW
2134540927,2009-06-12 18:10:34,@mulka yes ^DW
2134537506,2009-06-12 18:10:17,@zigdon There is a known issue: http://bit.ly/Jy0fk. It should be live at most 2 weeks after the change. ^DW
2134123238,2009-06-12 17:37:44,There is some discussion of accelerating the Twitpocalypse so all hands are on deck. We'll post more info as we have it. ^MS
2134103513,2009-06-12 17:36:12,@rbrant take a look at this thread http://bit.ly/mSffY ^MS
2126503295,2009-06-12 03:32:15,@sferik fixed that error. Thanks for the report. ^DW
2126499083,2009-06-12 03:31:54,@michaelg we discussed it yesterday at the meetup here at Twitter HQ. Nothing to report but we are ready to support it when available. ^DW
2126489923,2009-06-12 03:31:12,"@twitrfail well thank you, though we know people's affinity for the little guy. ^DW"
2123897461,2009-06-11 23:43:25,@samiTunis What error message are you getting back? There's probably something in the response body. ^AP
2120962129,2009-06-11 19:29:29,"@emufear The encoding of status text isn't going to change, if that's what you're asking. ^AP"
2120940565,2009-06-11 19:27:41,"@hashphp Handy, thanks! ^AP"
2120934146,2009-06-11 19:27:09,@shanepearson Would be helpful to know which user... ^AP
2120914674,2009-06-11 19:25:31,@pims Thanks for the report! ^AP
2120896937,2009-06-11 19:24:03,@atomriot Looks like your browser is making an API request that needs authentication. Maybe an add-on or plugin? ^AP
2120888018,2009-06-11 19:23:19,@mynetx Sorry! We changed the way we handle images. Animated GIFs are too distracting ;) ^AP
2120881272,2009-06-11 19:22:44,"@liferevolving We're actually going be allowing more API requests per hour shortly, as announced several weeks ago on our dev list. ^AP"
2120865843,2009-06-11 19:21:25,@dcbriccetti Updated! ^AP
2120839013,2009-06-11 19:19:11,"@khrabrov http://bit.ly/ualJ8
 ^AP"
2111595003,2009-06-11 02:04:28,Thanks to everyone who showed up for our WWDC meetup. Let's see some killer iPhone 3.0 and Snow Leopard Twitter apps! ^AP
2109442694,2009-06-10 22:43:14,Reminder: we're hosting a meetup at Twitter HQ at 5pm today for Mac/iPhone Twitter API folks. Just show up! http://bit.ly/15rCmf  ^AP
2108733232,2009-06-10 21:39:19,"@ryanguill no, we do not have a method to give a count for search results. ^DW"
2108719917,2009-06-10 21:38:08,@cjkm the oauth pages should have the proper permissions now. Thanks! ^DW
2108713512,2009-06-10 21:37:34,@jayair we just javascript to break iframe usage to prevent click-jacking. ^DW
2107204510,2009-06-10 19:29:39,"Working on a nice new relationship detail method with @noradio (his first API method, awww). ^AP"
2107090128,2009-06-10 19:19:37,"@artymasterson that's on the roadmap, though there is no ETA. ^DW"
2094580217,2009-06-09 21:14:19,Documentation should be ready shortly for the PIN-based desktop flow for OAuth originally discussed here: http://bit.ly/GsQW6 ^DW
2093611693,2009-06-09 19:50:29,"The search API is returning ""Over capacity, please try again later"" errors frequently as we near capacity. Please search judiciously. ^DW"
2093101995,2009-06-09 19:05:43,@khrabrov it's here: http://apiwiki.twitter.com/Streaming-API-Documentation ^DW
2083829289,2009-06-09 01:10:32,"@irishblogs This sounds related to the friends/ids bug you reported: http://bit.ly/T2PK7
 ^DW"
2083823035,2009-06-09 01:09:58,@dacort I'll confirm and assign the pagination bug in a bit. Thanks for the ping. ^DW
2083723965,2009-06-09 01:00:40,"@chockenberry Thanks Craig, I'll forward this along to the team. It means a lot. ^DW"
2081320413,2009-06-08 21:14:07,@jaredlamb is the IP we see at Twitter.com different from the one applied with? Could there be something in the network that changes it? ^DW
2078492608,2009-06-08 17:23:54,"@doowahdiddy Check the ""things every developer should know article"" at http://bit.ly/YcnoZ
 ^DW"
2078481996,2009-06-08 17:23:03,@chriscarson approximately 15 minutes. ^DW
2078477096,2009-06-08 17:22:38,@TweeterCade where did you apply? ^DW
2077433050,2009-06-08 15:54:20,@LordAndrei what are you developing? ^DW
2077267600,2009-06-08 15:39:16,@markrickert we never issue new user_ids. You should regularly poll the users/show method to get user changes such as screen_name. ^DW
2077219215,2009-06-08 15:34:54,WWDC is in town and we want to meet the iPhone and Mac developers. Wed June 10th at 5PM at the @twoffice: http://bit.ly/fqnmk ^DW
2077128479,2009-06-08 15:26:44,In NY June 17 or London June 23? Check out @devnest: http://bit.ly/gnH3C ^DW
2060567620,2009-06-07 02:08:57,@mdufort the FAQ states our promotion box policy http://apiwiki.twitter.com/FAQ
2056826472,2009-06-06 18:52:04,"Weekend discussion, what do you think of @marshallk's criticism of the Twitter API team's use of Twitter? http://bit.ly/Z7rem. ^DW"
2056614687,2009-06-06 18:28:13,@royleban we notify people on @twitter and through http://status.twitter.com. Not to mention the status bar atop your home timeline. ^DW
2050894174,2009-06-06 02:29:10,One last reminder before I go home for the night: downtime at 8PM Pacific tonight (or in 30 mins). Enjoy the weekend. ^DW
2048910055,2009-06-05 22:58:46,@justyn 1-2 business days. ^DW
2048659057,2009-06-05 22:33:42,"Valid points by @cwichura & @NickMoline: we're using a unsigned 64-bit bigint internally to store status_ids. You should, too. ^DW"
2048592030,2009-06-05 22:27:09,"@umangjaipuria yes, but we encourage you to check out /spritzer in the mean time. That fix is very low priority. ^DW"
2048583478,2009-06-05 22:26:18,@aloncarmel2k status_ids are soon to cross over the limit of signed integers. ^DW
2048307552,2009-06-05 21:59:40,@marshallk what do you think about what we have to say? ^DW
2048207316,2009-06-05 21:49:55,A friendly reminder: we're nearing the http://www.twitpocalypse.com/. Ensure you are storing status_ids as unsigned integers. ^DW
2044134944,2009-06-05 15:55:15,@abrahamvegh please let me know if you do not receive the approval that I just gave the request. ^DW
2043253815,2009-06-05 14:36:35,"@abrahamvegh you should get an approval/rejection after 1-2 business days. Can you reapply, not quite sure what happened? ^DW"
2039777809,2009-06-05 05:46:56,RT @twitter: One hour of planned maintenance Friday 8p Pacific http://tinyurl.com/pqm3gw
2039410695,2009-06-05 04:56:25,@abrahamvegh how could we change the whitelisting process to make it more transparent?
2037267374,2009-06-05 01:23:08,@jeremyfelt API announcements helping users find our features.... that's a new one :) ^DW
2037256613,2009-06-05 01:22:07,If you are around SF on July 1 and would like to present at http://bit.ly/joFeW please send @ajchen a message. See you there! ^DW
2036924327,2009-06-05 00:52:38,@kidcapricious Check out the support page in the documentation: http://apiwiki.twitter.com ^DW
2036791020,2009-06-05 00:40:17,@cjkm thanks! That documentation has now been fixed. ^DW
2035949438,2009-06-04 23:20:31,"Help us improve the dev community, take the new developer survey at http://bit.ly/apisurvey ^MS"
2035655772,2009-06-04 22:52:15,We just pushed the saved_searches API: http://bit.ly/qE3yj ^DW
2035638160,2009-06-04 22:50:36,@abrahamvegh move to unsigned ints for status_ids ^DW
2033832773,2009-06-04 20:15:03,@simplytweet A follows a protected account B. B mentions A. A should have B's mention in his mention timeline. ^DW
2032930402,2009-06-04 18:58:37,Are you using behavior to craft user experience? http://bit.ly/ofkeM ^DW
2032472462,2009-06-04 18:18:22,"@nicktelford yes, search is behind on a few servers ^DW"
2032031086,2009-06-04 17:40:11,"@HusseinNasser no. If you need more data, please look into /spritzer: http://bit.ly/EbnV4
 ^DW"
2031988156,2009-06-04 17:36:24,@AlmogBaku you can learn about rate limiting here: http://apiwiki.twitter.com/Rate-limiting ^DW
2031981352,2009-06-04 17:35:48,@HusseinNasser we have a near: operator that will help you do just that. ^DW
2031973108,2009-06-04 17:35:06,@BK4D the fix for that typo is set to deploy shortly. Thanks for the report. ^DW
2019487525,2009-06-03 18:36:02,"@paulrbrown We plan to fix that in the next release, as you can see in the roadmap document on the apiwiki. ^DW"
2018954973,2009-06-03 17:46:21,@imenendez fixed! Thanks for the report. ^DW
2017426210,2009-06-03 15:22:18,"@justinewalshe for @spam to see your report they need to be at from front of the tweet I believe. So: ""@spam @opkqogscxuqh"" ^MS"
2017385850,2009-06-03 15:18:22,@gfriesde HTTP 400 is used for rate limiting. Checkout the docs at http://bit.ly/1UdYtX ^MS
2010550205,2009-06-03 00:34:14,"@umangjaipuria have you taken a look at /spritzer while we look into it? http://bit.ly/EbnV4
 ^DW"
2010347266,2009-06-03 00:13:49,Two OAuth fixes for IE users and source parameters are working again. Links and details on the change log http://bit.ly/qE3yj ^MS
2009191497,2009-06-02 22:17:38,There are a number of search machines that are running behind which means some results will appear inconsistent. We're on the case! ^DW
2008996392,2009-06-02 21:59:16,"For those parsing tweets from the last couple of days, they will always appear as ""from Web."" ^DW"
2008950052,2009-06-02 21:54:52,The fix for source parameters has been deployed. ^DW
2008547032,2009-06-02 21:17:34,"If I host a Twitter API developer run in SF every saturday, how many of you attend? Run a few miles, talk Twitter, meet other devs... ^DW"
2008385617,2009-06-02 21:03:10,@twittearth you learn about rate limiting at http://apiwiki.twitter.com/Rate-limiting ^DW
2007680653,2009-06-02 19:59:43,"You know who else works here now? @rsarver. So the API Team is him, [@al3x], @mzsanford, @dougw, and @noradio. Look out. (via @al3x) ^DW"
2007046674,2009-06-02 19:04:02,@Wiggert we are working on a click-through acceptance of a EULA to gain access. This should be ready soon. Hang tight! ^DW
2005950422,2009-06-02 17:25:39,@__MrsA__ this is a pretty large operations effort to make MySQL scale for our needs. Hoping the fix is out in the next day or two. ^DW
2005939980,2009-06-02 17:24:41,@aloncarmel2k The fix for IE 8 problems is ready and on today's deploy pipeline. ^DW
1999368473,2009-06-02 03:05:52,"@jlongtine yes, OAuth settings are affected, too. How long did it take for you guys to see the settings take hold? ^DW"
1998378866,2009-06-02 01:27:06,Settings not updating? We are experiencing severe database replication lag which is delaying many user setting updates. ^DW
1994118042,2009-06-01 18:26:28,@SteveStreza We have pinged the tumblr folks to get that fixed. ^DW
1994047338,2009-06-01 18:19:51,"@stuartgibson yes, oauth is stable. the security problems from last month are fixed. ^DW"
1993520103,2009-06-01 17:30:33,@photonburst yes the 140 character restriction still applies. Whitelisting does not affect search query length. ^DW
1993187112,2009-06-01 16:58:25,"If you were not awake for last night's update on source problems, please see: http://bit.ly/rIAuF. The fix is almost ready. ^DW"
1993162705,2009-06-01 16:55:59,"@justyn Thanks Justyn, forward along any suggestions you have. ^DW"
1992996041,2009-06-01 16:39:46,"Some of the apps sent because http://bit.ly/n4vQ4 look great, but I'm not comfortable giving up my credentials. I only try OAuth apps. ^DW"
1992903301,2009-06-01 16:30:39,RT @blognaked: sets one day sales record. 68% of sales from twitter. details http://bit.ly/TSjN2
1987923823,2009-06-01 04:14:42,"An update on the source parameter problem: http://bit.ly/Q2lim
 ^DW"
1987317113,2009-06-01 03:06:19,"Source parameters aren't updating right now (all tweets are ""from Web""). Details shortly, but this will be fixed in the morning. ^DW"
1964695092,2009-05-29 21:39:06,@photonburst no that is not on the roadmap. I'm unsure how this would be any more useful than simply using search on well-known hashtags ^DW
1964266062,2009-05-29 20:58:23,"@photonburst not in batch form, you would have to use -from:screen_name ^DW"
1963982358,2009-05-29 20:32:42,@semifor fixed that typo. Thanks for letting us know. ^DW
1963972321,2009-05-29 20:31:46,@nipj your assumption is correct.  ^DW
1963248564,2009-05-29 19:26:08,"We Like Betas (Alphas Too!) - There are new Twitter API-powered sites and applications launching every day,... http://tumblr.com/x7r1wg3kl"
1962279361,2009-05-29 17:48:06,@yemkay http://tweetelect09.eu is a great looking project. Are you seeing adoption? Any emergent behavior? ^DW
1962264005,2009-05-29 17:46:40,@williamfischer any more details. What type of developers are you looking for? ^DW
1962242251,2009-05-29 17:44:40,@inder1 that makes us feel good! We just want you all to build cool stuff. ^DW
1962233785,2009-05-29 17:43:52,@cscotta we know http://bit.ly/15rq1J ... it's something we are working on. See http://bit.ly/TO88O ^DW
1957465549,2009-05-29 07:35:14,@kalv what if companies didn't want a stream? What else might they like and how should you deliver it? ^DW
1954071810,2009-05-29 00:51:42,Photo: We’ll be hosting a meetup for Twitter API developers during Apple’s World Wide Developers Conference... http://tumblr.com/x7r1w7p4j
1952972231,2009-05-28 23:03:31,We don't charge for API data. Does that make you more or less likely to charge users of your Twitter apps? ^DW
1952745121,2009-05-28 22:40:13,The guys at @tweetriverinc are doing embeddable moderated Twitter streams well: http://tweetriver.com. What about non-stream formats? ^DW
1952634738,2009-05-28 22:29:11,"@joerussbowman companies want to know that you're delivering value and will be around for a while. charge, be daring. ^DW"
1952601375,2009-05-28 22:25:56,@dogsbodyorg awesome! let me know if there's some aspect of Twitter you'd like to see me cover. ^DW
1951059161,2009-05-28 19:56:16,@dummied why not? There is a market. ^DW
1950820078,2009-05-28 19:33:24,Tweets are an asset - I see a lot of interest in taking a group of users’ tweets and repurposing them as... http://tumblr.com/x7r1w4u07
1950655407,2009-05-28 19:17:35,"@joerussbowman anything to show off, yet? ^DW"
1950508259,2009-05-28 19:03:22,@drdrang time drift on different systems contribute to a broadened pattern. ^DW
1949088156,2009-05-28 16:46:38,"@sdegutis no, where are you seeing these differences? ^DW"
1942813514,2009-05-28 02:49:26,Is anyone working with companies to help them consolidate and redisplay their employees tweets? ^DW
1941924471,2009-05-28 01:20:21,@gotwalt not at the moment. Right now force_login is all or nothing :( ^DW
1940381301,2009-05-27 22:30:18,RT @twitter: Working through site latency http://tinyurl.com/o9vf6v
1940256709,2009-05-27 22:15:22,RT @mattpaul: cron runtime randomization tips http://tr.im/mBq4
1940139083,2009-05-27 22:00:51,Questions about page/date limits today http://bit.ly/Md1fI. For the foreseeable future we're focusing on the value of real-time. ^DW
1939962396,2009-05-27 21:38:28,"@jcsalterego pretty cool, thanks for passing this along! ^DW"
1939868979,2009-05-27 21:27:40,Twitter API best practice: schedule your cron jobs randomly. http://bit.ly/ZDdPK ^DW
1939189406,2009-05-27 20:06:31,@damon advance notice of change will be in there. thanks for the suggestion. ^DW
1938986119,2009-05-27 19:39:19,"@khrabrov not at the moment. We are focusing on real-time messaging, not content management. ^DW"
1938944126,2009-05-27 19:34:00,Seeing a lot of companies that are going after http://twitter.threadless.com/.  Why not try something different? tweet-to-billboard? ^DW
1938004744,2009-05-27 17:44:35,RT @abraham: new version of Sign in with @Twitter #drupal module pushed to @github: http://bit.ly/zL1MV  ^DW
1937918362,2009-05-27 17:35:39,@soozi13 support is busy. Please be patient. ^DW
1937887255,2009-05-27 17:32:27,"@ajstarks see about pagination limits at http://bit.ly/19wmS6
 ^DW"
1937731359,2009-05-27 17:16:19,@gotwalt there is one! ?force_login=true ^DW
